Industry Sector,Year,Total Population,CIP2
"Finance & Insurance, and Real Estate, Rental & Leasing",,7559,Math & Statistics
"Finance & Insurance, and Real Estate, Rental & Leasing",,34424,Math & Statistics
"Finance & Insurance, and Real Estate, Rental & Leasing",,17770,Math & Statistics
"Finance & Insurance, and Real Estate, Rental & Leasing",,19122,Math & Statistics
"Finance & Insurance, and Real Estate, Rental & Leasing",,6556,Math & Statistics
"Finance & Insurance, and Real Estate, Rental & Leasing",,374,Math & Statistics
"Finance & Insurance, and Real Estate, Rental & Leasing",,150,Math & Statistics
"Finance & Insurance, and Real Estate, Rental & Leasing",,478,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,7618,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,6637,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,10391,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,881,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,50389,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,20975,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,10016,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,2441,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,514,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,2786,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,905,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,2907,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,2062,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,1333,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,1224,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,647,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,945,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,1382,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",,525,Math & Statistics
"Educational Services, Health Care & Social Assistance",,90937,Math & Statistics
"Educational Services, Health Care & Social Assistance",,82209,Math & Statistics
"Educational Services, Health Care & Social Assistance",,576,Math & Statistics
"Educational Services, Health Care & Social Assistance",,6027,Math & Statistics
"Educational Services, Health Care & Social Assistance",,4927,Math & Statistics
"Educational Services, Health Care & Social Assistance",,1979,Math & Statistics
"Educational Services, Health Care & Social Assistance",,242,Math & Statistics
"Educational Services, Health Care & Social Assistance",,556,Math & Statistics
"Educational Services, Health Care & Social Assistance",,740,Math & Statistics
"Educational Services, Health Care & Social Assistance",,2882,Math & Statistics
"Educational Services, Health Care & Social Assistance",,1169,Math & Statistics
"Educational Services, Health Care & Social Assistance",,4363,Math & Statistics
"Educational Services, Health Care & Social Assistance",,17607,Math & Statistics
"Educational Services, Health Care & Social Assistance",,1550,Math & Statistics
"Educational Services, Health Care & Social Assistance",,1088,Math & Statistics
"Educational Services, Health Care & Social Assistance",,3593,Math & Statistics
"Educational Services, Health Care & Social Assistance",,423,Math & Statistics
"Educational Services, Health Care & Social Assistance",,111,Math & Statistics
"Educational Services, Health Care & Social Assistance",,1644,Math & Statistics
"Arts, Entertainment & Recreation and Accommodation & Food Services",,2072,Math & Statistics
"Arts, Entertainment & Recreation and Accommodation & Food Services",,988,Math & Statistics
"Arts, Entertainment & Recreation and Accommodation & Food Services",,4416,Math & Statistics
"Arts, Entertainment & Recreation and Accommodation & Food Services",,2122,Math & Statistics
"Arts, Entertainment & Recreation and Accommodation & Food Services",,218,Math & Statistics
"Arts, Entertainment & Recreation and Accommodation & Food Services",,170,Math & Statistics
"Arts, Entertainment & Recreation and Accommodation & Food Services",,6758,Math & Statistics
"Other Services, Except Public Administration",,570,Math & Statistics
"Other Services, Except Public Administration",,367,Math & Statistics
"Other Services, Except Public Administration",,136,Math & Statistics
"Other Services, Except Public Administration",,162,Math & Statistics
"Other Services, Except Public Administration",,495,Math & Statistics
"Other Services, Except Public Administration",,429,Math & Statistics
"Other Services, Except Public Administration",,194,Math & Statistics
"Other Services, Except Public Administration",,300,Math & Statistics
"Other Services, Except Public Administration",,787,Math & Statistics
"Other Services, Except Public Administration",,6595,Math & Statistics
"Other Services, Except Public Administration",,307,Math & Statistics
"Other Services, Except Public Administration",,1207,Math & Statistics
"Other Services, Except Public Administration",,2939,Math & Statistics
"Other Services, Except Public Administration",,298,Math & Statistics
Public Administration,,2584,Math & Statistics
Public Administration,,376,Math & Statistics
Public Administration,,5259,Math & Statistics
Public Administration,,4204,Math & Statistics
Public Administration,,8817,Math & Statistics
Public Administration,,1564,Math & Statistics
Public Administration,,4912,Math & Statistics
Public Administration,,5118,Math & Statistics
Active Duty Military,,937,Math & Statistics
Active Duty Military,,1067,Math & Statistics
Active Duty Military,,818,Math & Statistics
Active Duty Military,,362,Math & Statistics
Active Duty Military,,269,Math & Statistics
"Agriculture, Forestry, Fishing and Hunting, and Mining",,1034,Math & Statistics
"Agriculture, Forestry, Fishing and Hunting, and Mining",,297,Math & Statistics
"Agriculture, Forestry, Fishing and Hunting, and Mining",,66,Math & Statistics
"Agriculture, Forestry, Fishing and Hunting, and Mining",,116,Math & Statistics
"Agriculture, Forestry, Fishing and Hunting, and Mining",,256,Math & Statistics
"Agriculture, Forestry, Fishing and Hunting, and Mining",,382,Math & Statistics
"Agriculture, Forestry, Fishing and Hunting, and Mining",,1213,Math & Statistics
Construction,,8160,Math & Statistics
Manufacturing,,374,Math & Statistics
Manufacturing,,269,Math & Statistics
Manufacturing,,266,Math & Statistics
Manufacturing,,328,Math & Statistics
Manufacturing,,102,Math & Statistics
Manufacturing,,483,Math & Statistics
Manufacturing,,375,Math & Statistics
Manufacturing,,479,Math & Statistics
Manufacturing,,608,Math & Statistics
Manufacturing,,117,Math & Statistics
Manufacturing,,103,Math & Statistics
Manufacturing,,81,Math & Statistics
Manufacturing,,546,Math & Statistics
Manufacturing,,92,Math & Statistics
Manufacturing,,197,Math & Statistics
Manufacturing,,387,Math & Statistics
Manufacturing,,150,Math & Statistics
Manufacturing,,199,Math & Statistics
Manufacturing,,1201,Math & Statistics
Manufacturing,,634,Math & Statistics
Manufacturing,,347,Math & Statistics
Manufacturing,,4413,Math & Statistics
Manufacturing,,123,Math & Statistics
Manufacturing,,615,Math & Statistics
Manufacturing,,1566,Math & Statistics
Manufacturing,,482,Math & Statistics
Manufacturing,,331,Math & Statistics
Manufacturing,,151,Math & Statistics
Manufacturing,,271,Math & Statistics
Manufacturing,,143,Math & Statistics
Manufacturing,,89,Math & Statistics
Manufacturing,,166,Math & Statistics
Manufacturing,,139,Math & Statistics
Manufacturing,,415,Math & Statistics
Manufacturing,,202,Math & Statistics
Manufacturing,,113,Math & Statistics
Manufacturing,,85,Math & Statistics
Manufacturing,,491,Math & Statistics
Manufacturing,,592,Math & Statistics
Manufacturing,,201,Math & Statistics
Manufacturing,,530,Math & Statistics
Manufacturing,,572,Math & Statistics
Manufacturing,,215,Math & Statistics
Manufacturing,,238,Math & Statistics
Manufacturing,,1446,Math & Statistics
Manufacturing,,3362,Math & Statistics
Manufacturing,,2500,Math & Statistics
Manufacturing,,1699,Math & Statistics
Manufacturing,,4981,Math & Statistics
Manufacturing,,185,Math & Statistics
Manufacturing,,1325,Math & Statistics
Manufacturing,,3140,Math & Statistics
Manufacturing,,3761,Math & Statistics
Manufacturing,,424,Math & Statistics
Manufacturing,,2509,Math & Statistics
Manufacturing,,688,Math & Statistics
Manufacturing,,2613,Math & Statistics
Manufacturing,,393,Math & Statistics
Manufacturing,,1337,Math & Statistics
Manufacturing,,551,Math & Statistics
Wholesale Trade,,577,Math & Statistics
Wholesale Trade,,400,Math & Statistics
Wholesale Trade,,306,Math & Statistics
Wholesale Trade,,2352,Math & Statistics
Wholesale Trade,,176,Math & Statistics
Wholesale Trade,,898,Math & Statistics
Wholesale Trade,,537,Math & Statistics
Wholesale Trade,,820,Math & Statistics
Wholesale Trade,,274,Math & Statistics
Wholesale Trade,,191,Math & Statistics
Wholesale Trade,,177,Math & Statistics
Wholesale Trade,,1070,Math & Statistics
Wholesale Trade,,375,Math & Statistics
Wholesale Trade,,541,Math & Statistics
Wholesale Trade,,617,Math & Statistics
Wholesale Trade,,912,Math & Statistics
Wholesale Trade,,479,Math & Statistics
Wholesale Trade,,195,Math & Statistics
Retail Trade,,1685,Math & Statistics
Retail Trade,,302,Math & Statistics
Retail Trade,,295,Math & Statistics
Retail Trade,,1130,Math & Statistics
Retail Trade,,164,Math & Statistics
Retail Trade,,3682,Math & Statistics
Retail Trade,,310,Math & Statistics
Retail Trade,,1677,Math & Statistics
Retail Trade,,296,Math & Statistics
Retail Trade,,3891,Math & Statistics
Retail Trade,,329,Math & Statistics
Retail Trade,,408,Math & Statistics
Retail Trade,,1894,Math & Statistics
Retail Trade,,557,Math & Statistics
Retail Trade,,1061,Math & Statistics
Retail Trade,,1462,Math & Statistics
Retail Trade,,233,Math & Statistics
Retail Trade,,258,Math & Statistics
Retail Trade,,207,Math & Statistics
Retail Trade,,89,Math & Statistics
Retail Trade,,1003,Math & Statistics
Retail Trade,,359,Math & Statistics
Retail Trade,,3906,Math & Statistics
Retail Trade,,435,Math & Statistics
Retail Trade,,139,Math & Statistics
Retail Trade,,493,Math & Statistics
Retail Trade,,315,Math & Statistics
Retail Trade,,96,Math & Statistics
Retail Trade,,738,Math & Statistics
Retail Trade,,1018,Math & Statistics
Retail Trade,,198,Math & Statistics
Retail Trade,,815,Math & Statistics
Retail Trade,,87,Math & Statistics
Retail Trade,,258,Math & Statistics
Retail Trade,,1041,Math & Statistics
"Transportation & Warehousing, and Utilities",,2990,Math & Statistics
"Transportation & Warehousing, and Utilities",,426,Math & Statistics
"Transportation & Warehousing, and Utilities",,242,Math & Statistics
"Transportation & Warehousing, and Utilities",,421,Math & Statistics
"Transportation & Warehousing, and Utilities",,464,Math & Statistics
"Transportation & Warehousing, and Utilities",,67,Math & Statistics
"Transportation & Warehousing, and Utilities",,2520,Math & Statistics
"Transportation & Warehousing, and Utilities",,493,Math & Statistics
"Transportation & Warehousing, and Utilities",,278,Math & Statistics
"Transportation & Warehousing, and Utilities",,1622,Math & Statistics
"Transportation & Warehousing, and Utilities",,611,Math & Statistics
"Transportation & Warehousing, and Utilities",,753,Math & Statistics
"Transportation & Warehousing, and Utilities",,115,Math & Statistics
"Transportation & Warehousing, and Utilities",,1293,Math & Statistics
